title,portal,label
Bakso Koko Gepeng: Lezatnya Bakso Gepeng Khas Pontianak di Pasar 8 Alsut,detik,0
"5 Kafe Kopi Hits Asal Luar Negeri Ada di Jakarta, Intip Menu Favoritnya",detik,0
Unik! Ada Kopi Rasa Teh hingga Rasa Permen Kopiko di PIK,detik,0
Punya 4 Kios! Ini Soto Kudus Paling Laris di Pasar 8 Alam Sutera,detik,0
Lagi di Puri Jakarta Barat? Ini 5 Coffee Shop Paling Enak Buat Nongkrong,detik,1
Niku Niku Oh!! Kome: Lezatnya Hamburg ala Jepang Pakai Topping Keju Gurih,detik,0
Maknyus! 5 Soto Seger Boyolali Bisa Jadi Penghangat di Musim Hujan,detik,0
Horor! Ojol Ini Terima Pesanan Makanan yang Diantar ke Gedung Kosong,detik,0
RM Minang: Sotong Sambal hingga Paru Balado khas Minang di Singapura Sejak 1954,detik,0
Sedap Harum! 5 Nasi Uduk Asli Betawi di Kebon Kacang Jakarta Pusat,detik,0
Astaga! Lauk Bekas Pelanggan Dicuci buat Dijual Lagi di Resto Ini,detik,0
"Thailand Ubah Aturan Takaran Gula Minuman, Gula Normal Jadi 50 Persen",detik,0
Bukan Sekadar Direbus! Ini Trik Bikin Mie Instan Ala Warkop,detik,0
Harga Lauk Ikan Kembung di Singapura hingga Penjual Ayam Goreng 'Galak',detik,0
5 Kafe di BSD dan Sekitarnya buat Ngopi hingga Ngemil Enak,detik,0
"Minum Jus Lidah Buaya Rutin, Ini yang Bisa Terjadi pada Tubuh",detik,0
Potret Nia Ramadhani Asyik Makan di Restoran bareng Suami hingga Mertua,detik,0
"Aksi Dian Sastro Racik Sup Ayam Istimewa, Pakai Buah Ini!",detik,1
"Pola Makan Personal ala Ayurveda, Kelas Praktis untuk Hidup Lebih Sehat",detik,0
"Bryan Domani Jago Masak, Bikin Sup Pasta hingga Indomie Rebus",detik,0
"Dari Bekal Perantau hingga Makanan Terbaik Dunia, Ini Kisah Rendang",detik,0
"Punya 3 Gelar Sarjana, Pria Ini Lebih Pilih Budidaya Jamur",detik,0
Menelusuri Jejak Nasi Uduk Betawi dan Ayam Goreng Legendaris di Jakarta,detik,0
Unik! Jepang Punya Tradisi Lempar Kelapa Berisi Pesan ke Laut,detik,0
Rp 112 Ribu Seekor! Lauk Ikan Kembung di Singapura Lebih Mahal dari Rendang,detik,0
"Fenomena Baru di Jepang, Restoran Punya Aturan Batas Usia bagi Pengunjung",detik,0
Video First Impression Cobain Dubai Chewy Cookie: Enak Banget!,detik,1
"Rasa Tradisional, Tempat Kekinian! 5 Restoran Jawa Modern di Jakarta",detik,0
"Tutup Permanen, Restoran Ini Bagikan Semua Resep Andalannya di Instagram",detik,0
Masak Pasta Jangan Asal! Ini Cara Memberi Garam Saat Merebusnya,detik,1
Pantangan saat Makan Durian hingga Cara 'Slay' Makan Es Gabus,detik,0
Resep Oseng Kikil Pedas Manis yang Bikin Nagih,detik,0
"Makan Nasi Padang di Singapura, Totalnya Hampir Setengah Juta!",detik,1
"Sate Kambing Bu Hj Bejo, Legenda Solo Sejak 1971 yang Jadi Favorit Jokowi",detik,0
Tak Selalu Mewah! Ini 5 Tempat Makan Favorit Hotman Paris,detik,1
"5 Makanan dan Minuman Pantangan Saat Makan Durian, Jangan Sembarangan Ya!",detik,1
Mampir ke Tempat Makan Steak Favorit 'Old Money' Jakarta Sejak 1970,detik,0
Pemilik Motuba di Malaysia Dikasih 'Duit' Segini buat Ganti Mobil Baru,detik,0
Toyota Global Soroti Indonesia Gara-gara Pajak,detik,0
Jetour Buka Suara Soal Insiden Mobil Terbakar di Tol Jagorawi,detik,0
"Soal Insentif Mobil Listrik, Moeldoko: Langsung Umumkan Saja, Setop atau Lanjut",detik,0
Jawaban Quartararo soal Rumor Pindah ke Honda,detik,0
Indonesia Bisa Jual 3 Juta Mobil per Tahun Andai Pajaknya Semurah di Malaysia,detik,0
Lepas Klaim Komponen Mobil L8 yang Copot saat Dites Tak Ada di Produk Massal,detik,0
"Yamaha Fazzio Versi Murah Meluncur, Segini Harganya",detik,0
Suzuki Mau Kasih Kejutan Soal Jimny di Indonesia,detik,0
Fitur Aletra L8 Ini Bikin Road Trip ke Sumatera Nyaman,detik,0
"Duh, Quartararo Tumbang di Sepang, Tulang Jari Patah!",detik,1
Tok! China Resmi Larang Gagang Pintu Rata di Mobil Listrik,detik,0
Harga Resmi Veloz Hybrid Diumumkan Besok,detik,0
"Pajak Avanza di Indonesia Rp 5 Juta, Malaysia Rp 600 Ribu, Thailand Rp 150 Ribu",detik,0
Aletra L8: Bersahabat di Jalanan Sumatera,detik,0
Pemerintah Klaim Ekosistem Kendaraan Listrik di Indonesia sudah Siap,detik,0
"Harganya Rp 30 Jutaan, Begini Spesifikasi Motor Listrik Terbaru Yamaha",detik,1
"Bawa Mobil Listrik Aletra L8 ke Sumatera, Segini Waktu buat Ngecas",detik,0
Tampang Motor Listrik Yamaha EC-06 yang Harganya Cuma Rp 30 Jutaan,detik,0
Total Biaya Ngecas Mobil Listrik Aletra L8 Dipakai Road Trip ke Sumatera,detik,0
"Siap Gebrak MotoGP 2026, Aspira & Gresini Racing Perkenalkan Livery Baru",detik,0
"Belajar dari Kejadian Jetour Terbakar, Bahu Jalan Bukan buat Kebut-Kebutan!",detik,1
"Motor Listrik Yamaha EC-06 Meluncur, Harganya Menarik Banget!",detik,1
Ketahuan! Polisi Tindak Mobil Pakai Pelat Palsu Akali Ganjil Genap,detik,0
"Target 2 Juta Unit Ambyar, Motor Listrik Dipastikan Tak Dapat Insentif",detik,0
Cara Malaysia Kurangi Mobil Tua: Kasih 'Duit' buat Ganti Mobil Baru,detik,0
Arti Warna-warni Pelat Nomor Kendaraan di Indonesia,detik,0
"Banyak yang Ketipu, Jangan Asal Klik SMS Pemberitahuan Tilang Elektronik!",detik,1
"MPV Hybrid GAC Meluncur di Indonesia 2 Hari Lagi, Siap Tantang Alphard-Denza D9!",detik,1
"Spesifikasi Honda Giorno+ Terbaru: Mesin 125 cc, Harga Mulai Rp 33 Jutaan",detik,0
BYD Rilis Merek Mobil Khusus Taksi Online,detik,0
Strategi Merek China Bersaing di Pasar Motor Listrik Indonesia,detik,0
Kronologi Jetour T2 Terbakar usai Ditabrak BMW di Tol Jagorawi,detik,0
Potret Honda Giorno+ Terbaru yang Tampil Makin Elegan,detik,0
Quartararo Gaspol! Ini Catatan Waktu Yamaha Mesin V4,detik,0
"Disebut Nggak Murah Lagi, Ini Daftar Harga Mobil LCGC Terbaru",detik,1
"Biar Asyik, Subaru Kembangkan Mobil Listrik dengan Transmisi Manual!",detik,1
Mobil China Bikin Mata Konsumen Indonesia Jadi Terbuka,detik,0
detikcourse : Cara Punya Rumah & Mobil Di Usia Muda? Mulai Dari Strategi Ini!,detik,1
Training Creative Thinking & Problem Solving,detik,0
Program Kursus English Talk Awal Tahun 2026,detik,0
Main Drum Bareng Vol. 3,detik,0
SEASON PASS PELITA JAYA IBL GOPAY 2026,detik,0
SPECIAL VALENTINE : COUPLE YOGA,detik,0
VOD detikcourse X antara suara: Merancang Konsep Konser Dengan Ide & Cerita yang Kuat,detik,0
VOD detikcourse: 2 Jam Otomasi Pekerjaan dengan AI Agent!,detik,1
VOD detikcourse: 2 Jam Maksimalkan Cuan dengan AI for Creative Writing,detik,0
VOD detikcourse: 2 Jam Belajar Project Management AI Bikin Pekerjaan Cepat Selesai,detik,0
detikcourse VOD: 2 Jam Makin Keren Ngedesain dengan AI,detik,0
VOD detikcourse: 2 Jam Bikin Jualan Laris Lewat Ngiklan Online,detik,0
PEMANFAATAN AI UNTUK MENGOLAH DATA SEDERHANA,detik,0
ACCURATE FOR SERVICE COMPANY: Pelatihan Akuntansi Jasa Berbasis Accurate,detik,0
SMART- AUDIT ATLAS: Strategic Modern Audit with ATLAS,detik,0
BEDAH LAPORAN KEUANGAN: Perspektif Konsultan & Berbasis Studi Kasus,detik,0
Privat Ngaji Online: Khatam Lebih Mudah dan Cepat,detik,0
"Mahir mengaji dengan fasih untuk anak anda dengan metode iqra, tilawati, dan ummi",detik,0
Mahir berbicara dalam Bahasa Inggris dengan aksen native by Natieva,detik,0
detikcourse VOD: Kelas Analisis Data Microsoft Excel,detik,0
detikcourse VOD: Kelas Design Canva,detik,0
detikcourse VOD: Kelas Microsoft PowerPoint,detik,0
"Introduction to Ayurvedic Diet, Panduan Menu Ringan untuk Tubuh Lebih Seimbang",detik,0
Kapan Lagi Punya Rumah & Mobil Sebelum Usia 30! Mulai dari Strategi Financial Ini!,detik,1
Bikin Parfum Korea Versi Kamu Sendiri di Korean Perfumery Class Keman,detik,0
"Jamming Dangdut Groove Bareng, dari First Timer sampai Drummer Pro",detik,0
Ini Alasan Extra Virgin Coconut Oil Jadi Andalan Gaya Hidup Sehat,detik,1
Anti Gerah dan Bau! 3 Jaket Sport ini Bisa Jadi Pilihan untuk Temani Aktivitasmu,detik,0
"Wajib Masuk Skincare Routine! Rekomendasi 3 Cleansing Foam Andalan Untuk Kulit Lebih Bersih, Kalem, dan Terawat",detik,0
Upgrade ke Dispenser BPA Free! 5 Pilihan dari SANKEN Ini Bikin Keluarga Lebih Sehat,detik,0
"Rekomendasi Mukena Premium untuk Ramadan 2026! Adem, Elegan, & Cocok Jadi Hampers Lebaran",detik,0
"Review Sony WF-1000XM5! Noise Cancelling Super Hening, Musik & Meeting Jadi Lebih Fokus Tanpa Gangguan",detik,0
Elastis dan Menyerap Keringat! Inspirasi Outfit Hijab untuk Bebas Bergerak Saat Olahraga,detik,0
Bantu Postur Lebih Baik Lewat Pilates! Hanya dengan 4 Alat Rumahan Ini,detik,0
Anak Tampil Cantik Saat Rayakan Imlek 2026! 2 Pilihan Dress Cheongsam Anak yang Nyaman,detik,0
Hijab Sport Nyaman 2026! 2 Pilihan Instan yang Adem dan Praktis untuk Lari hingga Gym,detik,0
Latihan Berbagai Pose Yoga Hanya dengan 3 in 1 Set Yoga yang Praktis dari Voova,detik,0
4 Buku Doa dan Dzikir untuk Lengkapi Ibadah di Bulan Ramadan,detik,0
Sering Mobilisasi & Terpapar Polusi? Ini Pilihan Masker Medis yang Nyaman Dipakai Sehari-Hari!,detik,1
Udara Lebih Bersih & Wangi dengan Ravelle Airy Premium Air Purifier HEPA13 + Aromatherapy,detik,0
Solusi Rumah Anti Lembab yang Ringkas dan Praktis dengan Tixx Dehumidifier!,detik,1
"Popok Dewasa Daya Serap Cepat & Anti Bau, Solusi Praktis untuk Caregiver di 2026!",detik,1
Praktis untuk Home Care Lansia! Kasur Angin Anti Dekubitus Onemed QDC-303,detik,0
"Aktivitas Sehari-hari Lebih Terbantu, Rekomendasi Alat Bantu untuk Lansia di Rumah",detik,0
Nggak Ribet Saat Jalan-Jalan! Ini 3 Koper Hardcase Favorit Traveler yang Wajib Kamu Punya!,detik,1
Sambut Ramadhan Lebih Sehat dengan Smartwatch GPS Canggih Aolon Navi R3 Ultra Smartwatch!,detik,1
Momen Imlek Makin Spesial dengan Sepatu Kulit Pria Stylish yang Bikin Percaya Diri!,detik,1
"Persiapkan Waktu Ramadan Tanpa Drama Kurang Tidur, Benahi Jam Tidur dari Sekarang dengan Satu Hal Ini",detik,0
Outfit Imlek Makin On Point dengan 3 Polo Knit Pria yang Bikin Tampilan Makin Naik Level!,detik,1
Unboxing Penuh Kejutan! POP MART Bikini Bottom Buddies - Whimsical Plus Blind Box yang Super Gemas!,detik,1
Stop Anggap Remeh Matahari! Ini 2 Sunscreen Wajah yang Ringan dan Bikin Kulit Tetap Sehat,detik,1
Kulit Langsung Kenyal & Cerah dalam 15 Menit! 2 Masker Mediheal Ini Layak Kamu Coba,detik,0
"Sambut Ramadan dengan Persiapan Nutrisi, Blue Spirulina Cocok untuk Lengkapi Asupan Harian",detik,0
Bukan Kipas Biasa! Goojodoq GFS001+ Punya 100 Kecepatan Angin & Bisa Jadi Powerbank,detik,0
"Kulkas Kecil, Kapasitas Nggak Main-Main! Hisense 91L Cocok Jadi Penyimpanan Saat Ramadhan",detik,0
Masak Sahur & Buka Puasa Lebih Praktis! Set Panci Stainless Oxone OX911 Ini Wajib Ada di Dapur Ramadan,detik,0
"Capek Cincang Manual? Oxone OX272 Chopper Ini Bikin Masak Cepat, Praktis, & Anti Ribet!",detik,1
Padu Padan Elegan Tampil Syar'i Saat Bukber! Kombinasi Pas Antara Gamis dan Hijab Paris,detik,0
4 Tas Tempur Wanita yang Muat Banyak! Tetap Elegan untuk Kerja hingga Mobilisasi Seharian,detik,0
"Sport Date Valentine Makin Serasi, Rekomendasi Outfit Sport Modis untuk Pasangan Aktif",detik,0
Kompak Rayakan Imlek Bareng Anabul dengan 3 Kostum Anjing & Kucing yang Bisa jadi Pilihan!,detik,1
Solusi Bulu Lebih Sehat dan Nafsu Makan Meningkat dengan 100% Minyak Salmon Murni,detik,0
Bantu Anabul Pulih dari FLUTD & Kencing Batu dengan Vitamin Urinary yang Mudah Dikonsumsi,detik,0
Terjual 10 Ribu Lebih! PEDIGREE Makanan Anjing Bernutrisi yang Jadi Favorit Banyak Orang,detik,0
Kucing Susah Gemuk? Growth Hack by Petglow x Butter Belly Bisa Jadi Pendukung Nutrisi Hariannya,detik,0
"Rekomendasi Kemeja Oversized Pria untuk Bukber, Rapi, Nyaman Dipakai, Tetap Kekinian!",detik,1
Upgrade Gaya Harian Kamu dengan 3 Celana Pria Wide & Loose yang Nyaman Dipakai ke Mana Saja!,detik,1
"HUAWEI WATCH FIT 4 Pro, Smartwatch Premium untuk Gaya Hidup Aktif yang Siap Temani Semua Aktivitas Kamu!",detik,1
Road Trip Saat Chinese New Year Makin Asyik dengan 3 Pengharum Mobil Premium yang Bikin Perjalanan Makin Nyaman!,detik,1
"3 Bibit Siklon 'Kepung' RI, Cuaca di Daerah Ini Berpotensi Terdampak",detik,0
Seskab Bantah Kabar Prabowo Pakai 2 Pesawat Kepresidenan ke Luar Negeri,detik,0
Kapan Bulan Puasa Dimulai? Begini Prediksi Hilal Penentu Ramadan dari BMKG,detik,1
"Reno K9 Polda Riau Terima Medali Vira Satya, Award Perdana Polri ke Satwa",detik,0
Reno Si Anjing K9 Polda Riau Terima Medali Penghargaan Kapolri,detik,0
Eddy Soeparno Tekankan Penguatan Tata Kelola & Legislasi Baru di ESG Forum,detik,0
Andre Rosiade Salurkan 155 Paket Sembako ke Korban Bencana di Tanah Datar,detik,0
BRImo Jadi Pilar Penting Transformasi Digital BRI,detik,0
"BRI Bina 42.682 Klaster Usaha, Beri Dukungan Pelatihan-Sarpras Produksi",detik,0
"Ditanya Soal Jeffrey Epstein, Trump Omeli Jurnalis",detik,0
Tim Ahli Cagar Budaya soal Rumah Radio Bung Tomo Hilang: Keteledoran Semua,detik,0
"Jawab Kebutuhan Nasabah, BRI Kebut Transformasi Digital Lewat Fitur BRImo",detik,0
Polres Bogor Pelajari Laporan Ibu Bahar Smith soal Istri Korban Penganiayaan,detik,0
Eks Menlu Alwi Shihab Akan Beri Masukan ke Prabowo soal Board of Peace,detik,0
"Perkuat Sekolah Rakyat, Kemensos Sinkronkan Data 66 Titik ke Dapodik",detik,0
Polantas Beri Hadiah ke Pengendara Tertib Saat Operasi Keselamatan di Serang,detik,0
"BRImo Digunakan 45,9 Juta User, Meningkat 18,9% di 2025",detik,0
Ditjen Pajak Hormati OTT KPK di KPP Banjarmasin,detik,0
2 WN China Ditangkap Usai Curi Uang Penumpang di Pesawat Jakarta-Surabaya,detik,0
"Pengacara Sibuk, Bahar bin Smith Absen Pemeriksaan Tersangka Penganiayaan",detik,0
Anak Ungkap Pesan Eyang Meri Hoegeng: Hidup Sederhana-Tak Gunakan Fasilitas,detik,0
Polisi Tangkap Pencuri Motor Bawa Airsoft Gun di Serang,detik,0
"Megawati Bertemu Putra Mahkota Abu Dhabi UEA, Prananda Mendampingi",detik,0
Petani Buah Naga Banyuwangi Naik Kelas Berkat Klasterku Hidupku BRI,detik,0
Komisi IV DPR Minta Perbanyak Titik Gerakan Pangan Murah di Daerah Bencana,detik,0
Kakak Rafael Alun Cerita Aset Ortunya Disita di Kasus Suap Migor,detik,0
"BRImo Layani 5,60 Miliar Transaksi Sepanjang 2025, Tumbuh 29%",detik,0
Anggota DPR Kritik Kinerja Menpar: Kalau Boleh Saya Nilai 50,detik,0
"Polda Metro Minta Maaf soal Penjual Es Kue Jadul, Tegaskan Tak Hambat UMKM",detik,0
Penyebab Siswa SD Gantung Diri di NTT: Tak Dibelikan Buku dan Pulpen,detik,0
"Tak Cuma California, Negara Bagian AS Ini Juga Gabung WHO usai Trump Cabut Keanggotaan",detik,0
"Menkes: Setiap 2 Menit, Satu Warga Indonesia Meninggal karena Kanker",detik,0
30 Pasien Cuci Darah Tak Bisa Berobat Imbas Status PBI BPJS Mendadak Non-aktif,detik,0
"Dot Orthodontic, Solusi Dini Jaga Tumbuh Kembang Gigi Anak",detik,0
"Bukan Subclade K, AS Kini Hadapi Lonjakan Kedua Infeksi Flu gegara Tipe Ini",detik,0
Pemerintah Berencana Siapkan MBG Khusus Lansia,detik,0
Pentingnya Mengenali Perubahan Perilaku demi Cegah Kasus Bunuh Diri Anak,detik,0
"Kisah Ibu Hadapi Anak Pilih-pilih Makan, Berat Badan Stagnan Sampai 3-4 Bulan",detik,0
Bye-bye Buncit! Rutinitas Sederhana Selama 20 Menit Ini Bisa Lenyapkan Lemak Perut,detik,0
Apakah Kanker Penyakit Keturunan? Begini Penjelasan Medisnya,detik,1
"Siasat Wamenkes Cegah Virus Nipah Masuk Indonesia, Ini yang Dilakukan",detik,0
Cara Eyang Meri Hoegeng Jaga Kesehatan Otak Semasa Hidupnya,detik,0
Video: MGBKI Nilai Fasilitas Penunjang Dokter Spesialis di Daerah Belum Baik,detik,0
Video Wamen Stella Kabarkan Kondisi Suami Sudah Lewati Masa Kritis,detik,0
"Curhat Wanita Nyesal Jalani Oplas Miss V, Efek Sampingnya Ngeri",detik,1
Harus Rajin! Kebiasaan Simpel Ini Bisa Turunkan Risiko Kematian Dini,detik,0
"Pasca Bencana, Puskesmas Darurat Mulai Layani Warga Aceh Tenggara",detik,0
Video BGN Sebut Insiden Keracunan di SMAN 2 Kudus gegara Nitrit yang Tinggi,detik,0
"MK Kabulkan Uji Materi Independensi Kolegium, Guru Besar Kedokteran Titip Pesan ke Menkes",detik,0
Pentingnya Skrining Dini untuk Optimalkan Tumbuh Kembang Anak,detik,0
"Wisata Medis di Malaysia, Destinasi Seru Berobat Sambil Jalan-jalan",detik,0
"Klinik Kesuburan Salah Tanam Embrio, Pasangan Kulit Putih Lahirkan Bayi Ras Lain",detik,0
"BGN Tegaskan Siswi di Kudus Meninggal Tak Terkait MBG, Ini Riwayat Sakitnya",detik,0
"Banyak Gen Z Kena Kanker Usus Besar, Dokter Bicara Kemungkinan Pemicunya",detik,0
"Dokter Temukan Peluru PD I di Dubur Pria, RS Sampai Panggil Tim Penjinak Bom",detik,0
"Kagetnya Prabowo dan BGN, Program MBG Dilirik Positif Gedung Putih AS",detik,0
"Kata Ahli Jiwa soal 'Peter Pan Syndrome', Onadio Curhat Mengalaminya",detik,0
"Ramai Laporan Siswi di Kudus Meninggal gegara MBG, SPPG Buka Suara",detik,0
5 Kebiasaan Pagi yang Bantu Perlambat Penuaan Menurut Ahli,detik,0
Niagara Membeku! Jalan Setapak Wisata Diselimuti Es Tebal,detik,0
Potret Momen Api Abadi Mrapen Padam,detik,0
Prabowo Soroti Sampah Bali Sampai Disentil Pejabat Korea,detik,0
Eks Presiden FIFA: Jangan Pergi ke AS Saat Piala Dunia!,detik,1
"Tak Mau Kalah dari AS, China Buat Tur Wisata ke Luar Angkasa, Tiket Rp 7 Miliar",detik,0
Taman Kopi Jadi Ruang Santai Warga Pasar Rebo,detik,0
"Disentil Prabowo, Pantai-pantai di Bali Mulai Dibersihkan",detik,0
"Keindahan Jamaika Riverland, Spot Camping Ground Baru di Tepi Sungai",detik,0
Pelaku Wisata Labuan Bajo Kritik Pedas Kemenpar: Tidak Bertaring!,detik,1
Kebun Raya Bogor dan Sumba Prai Ijing Sabet ASEAN Sustainable Tourism Award 2026,detik,0
Predikat Kota Wisata Bersih di ASEAN 2026 Jatuh Kepada....,detik,1
Bhutan Surga Wisata yang Masih Bergelut dengan Sampah Plastik,detik,0
"Rute KRL ke Dufan Paling Mudah dan Murah, Catat Jalurnya!",detik,1
"Kapal Wisata Diizinkan Berlayar Lagi di Labuan Bajo, tapi...",detik,1
"Berwisata Ilegal, 16 Turis Asing di TN Komodo Ditangkap",detik,0
"Kasus WNI di Jepang Meningkat, Kini Ada Layanan Hukum Gratis",detik,0
"Butuh Cepat? Ini Cara Bikin Paspor Sehari Jadi, Ketentuan, dan Biayanya",detik,1
Cirebon Pede Wisata Religi Jadi Magnet Wisatawan Sepanjang 2026,detik,0
Drama Hari Pertama Penerapan Tiket Berbayar di Trevi Fountain,detik,0
Tradisi Unik Pindahkan Rumah Lewat Laut,detik,0
"Nihil Penerbangan, 3 Maskapai China Batalkan Penerbangan ke Jepang di Februari",detik,0
"Museum Betawi Setu Babakan, Wisata Edukatif Gratis untuk Mengenal Budaya Asli Jakarta",detik,0
Kisah Raja Terakhir Cirebon yang Dimakamkan di Bantul,detik,0
Aksi Heroik Bocah Berenang 4 Km demi Keluarganya yang Tersapu Ombak,detik,0
"Arab Saudi Perketat Aturan, Ribuan Agen Umrah Kena Sanksi",detik,0
"Transportasi Umum Jerman Lumpuh Total, Pekerja Demo dan Mogok Kerja",detik,0
"Doyan Kampanye Anti Islam, Visa Influencer Israel Ditolak Australia",detik,0
"Makam Tak Biasa Pemilik Ajian Pancasona, 'Tergantung' di Atas Tanah",detik,0
"Sambut Tahun Kuda dengan Gaya Ikonik, Vespa Hadirkan 946 Horse dan Memperkenalkan “In Sella” dari Koleksi “AL VENTO”",fimela,0
Potret Syifa Hadju Tampil bak Peri Dibalut Mini Dress Aksen Kupu-Kupu,fimela,0
Penampilan Terbaru Penyanyi Shanty Tampil Glamor di Perayaan Ulang Tahun Maia Estianty ke-50,fimela,0
"Naik Angkot Tetap Slay, Gaya Kompak Serba Hitam Duo Kakak-Adik Nikita Willy dan Winona Willy Saat Kulineran di Bandung",fimela,0
Bisakah Kulit Kering Berubah Jadi Berminyak? Berikut Jawabnnya,fimela,1
"Zaskia Sungkar & Shi by Shireen Hadirkan Koleksi Lebaran 2026, dari Pastel hingga Bold Edgy",fimela,0
"Debut Event Publik, Gaya Kompak Aaliyah Massaid & Baby Arash Kompak dengan Outfit Serasi",fimela,0
Kenali Tanda Neglectful Parenting agar Anak Tidak Kehilangan Ruang Emosionalnya,fimela,0
Solusi Jika Merasa Burnout Menjadi Ibu Rumah Tangga,fimela,0
"Tips Tidur Nyenyak untuk Ibu Hamil Trimester 3, Posisi, Rutinitas, dan Produk Pendukung yang Aman",fimela,0
"Jelang Ramadan 2026, Luna Maya Tampil dengan Busana Muslim Serasi dengan Suami dan Ibundanya",fimela,0
"Tetap Keren Saat Olahraga, Ini Jaket Sport Wanita Nyaman untuk Tampil Stylish",fimela,0
Review Buku Madonna in a Fur Coat,fimela,0
Review Buku Tanya Jawab tentang Nutrisi di 1000 Hari Kehidupan Anak,fimela,0
Marina Glow Ready Serum Liptint,fimela,0
Azzura Matte Lipcream,fimela,0
Marina Glow Ready Serum Lip Tint,fimela,0
Resep Smoothie Sayur Hijau untuk Energi Sehari-hari,fimela,0
Resep Salad Quinoa Protein Tinggi yang Cocok untuk Gaya Hidup Sehat,fimela,0
Resep Bola Almond tanpa Oven yang Sehat dan Praktis,fimela,0
"Bak Barbie di Dunia Nyata, Jennifer Coppen Tampil Manis dalam Mini Dress Pink Berkilau",fimela,0
"Gaya Berani Lisa BLACKPINK di Tengah Salju Putih, Padukan Bikini dan Jaket Puffer",fimela,0
"Sama-Sama Rayakan Anniversary di Tanggal 3, Gaya Pasutri Serasi Aurel Hermansyah-Atta & Brisia Jodie- Alden",fimela,0
5 Pasangan Zodiak yang Saling Menguatkan dalam Momen Kecil,fimela,0
"Smaranaa, Refleksi Momen Kehangatan di Hari Raya dalam Sebuah Koleksi Busana Khanaan",fimela,0
"Gaya Debut Lisa BLACKPINK sebagai Brand Ambassador Nike, Nyentrik Pakai Kostum yang Terbuat dari Sepatu",fimela,0
"Pancarkan Pregnancy Glow, Pesona Bumil Alyssa Daguise Dipulas Soft Glam Makeup Look",fimela,0
Cara Memilih Seragam Baju Lebaran yang Kompak dan Adem,fimela,0
Dessert Jadi Inspirasi Sabrina Carpenter Luncurkan Parfum,fimela,0
Film Ahlan Singapore Tampilkan Singapura sebagai Destinasi Liburan Ramah Muslim dengan Lanskap Kota Modern yang Indah,fimela,0
Pherini Body Wash Jadi Pilihan untuk Perawatan Kulit Punggung yang Rentan Berjerawat,fimela,0
"Para Army Bersiap, Konser Live Comeback dan Dokumenter BTS akan Tayang di Netflix",fimela,0
Gaya Mahal Nikita Willy Kenakan Celana Leopard Berpose di Depan Angkot saat Kuliner ke Bandung Bersama sang Adik,fimela,0
Gaya Bunga Citra Lestari Dibalut Bustier Cut Out Denim saat Hadir di Ulang Tahun Maia Estianty ke-50,fimela,0
Tampilan Terbaru Atalia Praratya Kenakan Gaun Pengantin Coklat saat Jadi Muse Fashion Show,fimela,0
Mengenal 8 Istilah Cinta yang Mencerminkan Hubungan Sehat,fimela,0
"Potret Gaya Artis Jadi Muse Koleksi Lebaran Zaskia & Shireen, dari Paula Verhoeven hingga Natasha Rizky & Trio Strong",fimela,0
"STUDIO TROPIK Resmi Hadirkan Produk Multifungsing, Blushing Artist Pot",fimela,0
"Gaya Fashion Justin Bieber di Panggung Grammy Awards 2026, Paduan High-Fashion dan Ekspresi Artist",fimela,0
"Tanpa Gaun Elegan, Billie Eilish, Miley Cyrus, dan Lola Young Bergaya Edge Pakai Jaket Dipadukan Celana di Karpet Merah Grammy Awards 2026",fimela,0
"Chappell Roan, Heidi Klum, dan Karol G Tampil Ekstrem dengan Dress Naked Looks di Karpet Merah Grammy Awards 2026",fimela,0
